x,y,z,cc_x,cc_y,cc_z,inter_x,inter_y,inter_z,tau_energy,decay_energy,decay_pdg,xdir,ydir,zdir,index,second_index
0.5665401771284982,2.7223217019910133,-0.6601421051589905,0.5665401771284982,2.7223217019910133,-0.6601421051589905,1.034114658821728,0.7275136381596011,0.989367905859276,1.783428370707941e6,500496.61663080467,-211,0.17776096736984592,-0.7583797341970633,0.6271054275310717,17,1
0.5665401771284982,2.7223217019910133,-0.6601421051589905,0.5665401771284982,2.7223217019910133,-0.6601421051589905,1.034114658821728,0.7275136381596011,0.989367905859276,1.783428370707941e6,390738.45564116776,111,0.17776096736984592,-0.7583797341970633,0.6271054275310717,17,2
-0.42207753547689464,1.6111069387334884,-0.5336089718882254,-0.42207753547689464,1.6111069387334884,-0.5336089718882254,-1.0863825213571763,-1.94297826035068,1.135174599700222,1.9036428556941247e6,460909.8620720063,13,-0.16681993316097182,-0.8925000834879613,0.4190640892204329,33,1
-0.5475159723086974,2.2513376993715135,-0.0768337742839982,-0.5475159723086974,2.2513376993715135,-0.0768337742839982,0.205056807101608,-0.5198805833035757,1.421444379259075,146192.64924288003,44461.167643761975,-211,0.2323502181824836,-0.8555892403062741,0.4625801854626772,36,1
-0.5475159723086974,2.2513376993715135,-0.0768337742839982,-0.5475159723086974,2.2513376993715135,-0.0768337742839982,0.205056807101608,-0.5198805833035757,1.421444379259075,146192.64924288003,44615.10579695262,-211,0.2323502181824836,-0.8555892403062741,0.4625801854626772,36,2
-0.5475159723086974,2.2513376993715135,-0.0768337742839982,-0.5475159723086974,2.2513376993715135,-0.0768337742839982,0.205056807101608,-0.5198805833035757,1.421444379259075,146192.64924288003,7826.503309070101,211,0.2323502181824836,-0.8555892403062741,0.4625801854626772,36,3
-0.5475159723086974,2.2513376993715135,-0.0768337742839982,-0.5475159723086974,2.2513376993715135,-0.0768337742839982,0.205056807101608,-0.5198805833035757,1.421444379259075,146192.64924288003,10860.070926045233,111,0.2323502181824836,-0.8555892403062741,0.4625801854626772,36,4
-0.21322341491380906,2.6132289717725037,-0.20346783435788343,-0.21322341491380906,2.6132289717725037,-0.20346783435788343,-0.1413341178820452,-1.1673569407247602,1.8349783197567187,3.2420045682165334e6,1.3353385069903447e6,-211,0.016735075614621904,-0.8800808148848822,0.4745289206315403,38,1
0.0362978242411096,1.2843190665717286,-0.5679467209342455,0.0362978242411096,1.2843190665717286,-0.5679467209342455,-1.025290742797599,-2.0367849817530725,1.445976023057703,3026.278073409149,714.6112846369148,-211,-0.26365139291917833,-0.8248145614575259,0.5001688537078316,76,1
0.0362978242411096,1.2843190665717286,-0.5679467209342455,0.0362978242411096,1.2843190665717286,-0.5679467209342455,-1.025290742797599,-2.0367849817530725,1.445976023057703,3026.278073409149,814.0918823772996,111,-0.26365139291917833,-0.8248145614575259,0.5001688537078316,76,2
-2.270319780492342,0.23311270865032485,-0.7638191391449808,-2.270319780492342,0.23311270865032485,-0.7638191391449808,0.19981972720899893,0.06275286231020359,0.3347475812027496,110262.25872896123,54103.56421726221,11,0.911902893245627,-0.0628918473171598,0.4055585393396245,83,1
0.4830635855933767,2.4683503517521963,-0.6992484318833921,0.4830635855933767,2.4683503517521963,-0.6992484318833921,0.45836343899034643,-0.011979512940014168,1.0555397379770375,54143.14452467453,32019.09323604377,-211,-0.00812930335236811,-0.8163252715895808,0.5775352503451217,97,1
0.4830635855933767,2.4683503517521963,-0.6992484318833921,0.4830635855933767,2.4683503517521963,-0.6992484318833921,0.45836343899034643,-0.011979512940014168,1.0555397379770375,54143.14452467453,7720.631936905605,-211,-0.00812930335236811,-0.8163252715895808,0.5775352503451217,97,2
0.4830635855933767,2.4683503517521963,-0.6992484318833921,0.4830635855933767,2.4683503517521963,-0.6992484318833921,0.45836343899034643,-0.011979512940014168,1.0555397379770375,54143.14452467453,13809.787007314082,211,-0.00812930335236811,-0.8163252715895808,0.5775352503451217,97,3
0.9580396820954825,3.719076326499763,-0.4047352068381686,0.9580396820954825,3.719076326499763,-0.4047352068381686,0.176834503948183,-0.40714943427752825,1.1498380809009412,1.2574400960413015e7,2.9870047909105476e6,-211,-0.17445301632898388,-0.9214385031716051,0.3471559159320075,99,1
0.9580396820954825,3.719076326499763,-0.4047352068381686,0.9580396820954825,3.719076326499763,-0.4047352068381686,0.176834503948183,-0.40714943427752825,1.1498380809009412,1.2574400960413015e7,3.1072919995809086e6,-211,-0.17445301632898388,-0.9214385031716051,0.3471559159320075,99,2
0.9580396820954825,3.719076326499763,-0.4047352068381686,0.9580396820954825,3.719076326499763,-0.4047352068381686,0.176834503948183,-0.40714943427752825,1.1498380809009412,1.2574400960413015e7,2.842129995151417e6,211,-0.17445301632898388,-0.9214385031716051,0.3471559159320075,99,3
-2.236264077990134,1.2255390262636925,0.012351959440244102,-2.236264077990134,1.2255390262636925,0.012351959440244102,-1.104155512025969,-2.0432519945246685,1.280096185624362,804613.8019123528,483509.35448329773,13,0.30728171224011247,-0.8872291333362688,0.3440965188463231,103,1
-1.6328918129345669,1.7607058404944291,0.07843029900558807,-1.6328918129345669,1.7607058404944291,0.07843029900558807,0.6567608957271486,-0.3623450240055417,2.149234694922684,539881.0551506057,217438.6308286989,13,0.611104771845622,-0.5666389969355776,0.5526944951592632,110,1
-5.887005040896329,-3.7826270402879145,-0.4515898446785151,-5.887005040896329,-3.7826270402879145,-0.4515898446785151,1.429689856303849,0.3588943679329061,2.5613012909990616,1.4876504948737326e6,137640.31353842234,-211,0.8192419821637873,0.4637214282288745,0.33734998393615145,111,1
-5.887005040896329,-3.7826270402879145,-0.4515898446785151,-5.887005040896329,-3.7826270402879145,-0.4515898446785151,1.429689856303849,0.3588943679329061,2.5613012909990616,1.4876504948737326e6,98723.31260789483,111,0.8192419821637873,0.4637214282288745,0.33734998393615145,111,2
-5.887005040896329,-3.7826270402879145,-0.4515898446785151,-5.887005040896329,-3.7826270402879145,-0.4515898446785151,1.429689856303849,0.3588943679329061,2.5613012909990616,1.4876504948737326e6,1.2248386203786952e6,111,0.8192419821637873,0.4637214282288745,0.33734998393615145,111,3
-0.7070238034861351,0.9627771145169818,-0.4951845393094312,-0.7070238034861351,0.9627771145169818,-0.4951845393094312,0.31897166709604147,0.052755074234017034,0.6218355863318611,1006.6771862523271,166.0110015796199,-211,0.5800621571571559,-0.5144948129718018,0.6315243314863629,118,1
-0.7070238034861351,0.9627771145169818,-0.4951845393094312,-0.7070238034861351,0.9627771145169818,-0.4951845393094312,0.31897166709604147,0.052755074234017034,0.6218355863318611,1006.6771862523271,510.43965839437243,-211,0.5800621571571559,-0.5144948129718018,0.6315243314863629,118,2
